user_name,age,gender,location,category,brand,price in $,click_rate,availability,ratings,image_url,image_description
Customer_8,76,Male,Melbourne,Shoes,Crocs,73.0,184,Available,4,http://i.pinimg.com/400x/4a/47/a5/4a47a5faea89d32681c12ad8bdd5726b.jpg, These are white leather sandals with a unique design. They feature three wide straps that go over the top of the foot and are fastened with gold buckles. The sandals have a flat sole and are perfect for summer wear. They would be great for a casual day out or a beach day.
Customer_9,76,Male,Melbourne,Shorts,Puma,29.2,274,Available,2,http://i.pinimg.com/400x/cb/82/05/cb82055c275a1e9903e248401ddf2b22.jpg, Light blue denim cutoff shorts with a frayed hem. They have a mid-rise waist and a relaxed fit. The model is wearing a size 25.
Customer_10,76,Male,Melbourne,Shoes,Under Armour,73.0,186,Out of Stock,2,http://i.pinimg.com/400x/f3/33/89/f33389c07a6127b9833e268024fdf74e.jpg, These are women's shoes. They are made of black leather and have a pointed toe. The heel is about 4 inches high. The shoes are lined with leather and have a rubber sole. They are perfect for a night out on the town or for a special occasion.
Customer_1,59,Male,Gladstone,Pants,H&M,46.44,274,Available,1,http://i.pinimg.com/400x/7d/01/0f/7d010f192e6c53c8bb8d154c9bc86645.jpg," These Nike Men's Dry Tempo Running Pants are perfect for your next run. They're made with lightweight, breathable fabric that will keep you cool and comfortable even when you're working up a sweat. The pants also feature a Dri-FIT waistband that will help to wick away moisture. The pants have a relaxed fit and are available in a variety of colors."
Customer_2,59,Male,Gladstone,Shirts & Tops,Adidas,45.15,120,Available,1,http://i.pinimg.com/400x/f6/35/e3/f635e313532f06b6da0fd79562b73e51.jpg," A cropped, pink, halter top with an eyelet design and a ruffled hem. It is perfect for a summer day or a night out. It can be paired with high-waisted jeans or shorts."
Customer_3,59,Male,Gladstone,Shoes,Merrell,64.5,455,Available,5,http://i.pinimg.com/400x/48/fa/cf/48facf8bdd36a4df996b4b8c40d577d6.jpg, These are women's shoes. They are made of leather and have a pointed toe. The shoes are beige in color and have a 3-inch heel. They are perfect for a formal occasion or a night out on the town.
Customer_4,59,Male,Gladstone,Pants,Lululemon,38.7,492,Available,4,http://i.pinimg.com/400x/ca/9c/05/ca9c05b06ecd8586765ae5d2d81a5b37.jpg, White cropped pants with a high waist and pleats at the front. They are made of a lightweight fabric and have a relaxed fit. The pants are perfect for a summer day or a night out.
Customer_5,59,Male,Gladstone,Necklaces,David Yurman,77.4,493,Available,1,http://i.pinimg.com/400x/c0/1d/3a/c01d3abf7ccb7b8baf243e15c27cd1f2.jpg," This is a beautiful Native American-style squash blossom necklace. It is made of silver and features turquoise stones. The necklace is 30 inches long and has a hook and eye closure. It is in excellent condition.

This necklace would be perfect for a special occasion or for everyday wear. It would also make a great gift for someone who loves Native American jewelry.

If you are looking for a unique and stylish necklace, this is the perfect one for you. It is sure to make a statement and you will receive many compliments when you wear it."
Customer_6,59,Male,Gladstone,Pants,The North Face,38.7,290,Available,5,http://i.pinimg.com/400x/78/a9/4d/78a94dc6762d0c2084b54cf0b9d5ebd1.jpg," White high-waisted, full-length leggings with a mesh panel insert at the lower leg. The leggings are made of a stretchy, breathable fabric and are perfect for yoga, Pilates, or barre. They can also be worn as a fashion statement with a cropped top or oversized sweater."
Customer_7,59,Male,Gladstone,Shoes,Nike,96.75,479,Available,1,http://i.pinimg.com/400x/ac/77/b9/ac77b90f6f604c9d250fc3bb7647cc00.jpg, Black leather wedge booties with fur trim. The shaft of the boot is 15 inches tall and the heel is 3 inches high. The boots have a pointed toe and a side zipper closure. They are made of genuine leather and are lined with fur.
Customer_8,59,Male,Gladstone,Necklaces,Givenchy,77.4,432,Available,4,http://i.pinimg.com/400x/8b/c6/64/8bc6645a426503b35443e03a8ee2ff70.jpg," This is a chunky, statement necklace. It is made of teal acrylic and has a gold-tone chain. The necklace is perfect for a casual outfit or a night out. It is also a great gift for any woman in your life."
Customer_9,59,Male,Gladstone,Coats & Jackets,Columbia,103.2,249,Available,2,http://i.pinimg.com/400x/23/7d/91/237d9187ef8558ac5e364520cecb689d.jpg," 🧥 A classic trench coat is a timeless investment piece. This one from Burberry is made from hardwearing cotton gabardine and features all the traditional details, including a double-breasted front, storm flap, and belted waist. It's perfect for layering over a suit or dress on rainy days."
Customer_10,59,Male,Gladstone,Shirts & Tops,Calvin Klein,32.25,455,Available,1,http://i.pinimg.com/400x/fb/e3/19/fbe319f109e9f365c0a9267c7a5b544d.jpg," A white cotton jersey T-shirt with a crew neck and short sleeves. The shirt has a Gucci logo on the front, with the word ""Gucci"" in red and green and the letter ""G"" in black. The shirt also has the word ""Spiritismo"" on the front, in red and black. The shirt is made in Italy."
Customer_1,79,Male,Karratha,Shirts & Tops,Vans,37.25,124,Available,1,http://i.pinimg.com/400x/d3/5b/7e/d35b7e88f1119f4d1b482c73d45ee567.jpg, A black sleeveless top with a round neckline. The top is made of a lightweight woven fabric and has a relaxed fit. It is perfect for a casual day out or a night on the town.
Customer_2,79,Male,Karratha,"Handbags, Wallets & Cases",Michael Kors,149.0,446,Out of Stock,5,http://i.pinimg.com/400x/49/f4/4a/49f44acc890835d62b390ed3237cb3c7.jpg, This is a blue leather tote bag with silver hardware. It has two top handles and a detachable shoulder strap. The interior is lined with fabric and has a zippered pocket.
Customer_3,79,Male,Karratha,Shoes,Birkenstock,74.5,274,Out of Stock,2,http://i.pinimg.com/400x/43/21/35/432135aab6b9de90532dcb963973e8d5.jpg, Ankle strap sandal with a stiletto heel. The shoe is made of leather and has a light beige color. The heel is approximately 4 inches tall. The shoe is perfect for a formal occasion or a night out on the town.
Customer_4,79,Male,Karratha,Shirts & Tops,American Eagle,37.25,477,Available,5,http://i.pinimg.com/400x/78/9e/68/789e68808328c0026ae477746f1e2a67.jpg," A women's light blue cotton t-shirt with short, ruffled sleeves. The shirt has a crew neck and a small embroidered ""bonjour"" on the chest. It is perfect for a casual day out or a summer evening."
Customer_5,79,Male,Karratha,Coats & Jackets,Columbia,119.2,230,Out of Stock,1,http://i.pinimg.com/400x/4c/01/92/4c01921166ebf91d2337e406e747ecde.jpg," 🧥 This is a classic black trench coat. It is made from a waterproof material and has a long length, making it perfect for rainy days. The coat has a single-breasted front with a button closure, and it also features two front pockets. The coat is lined with a warm, wool-blend fabric, making it perfect for cold weather."
Customer_6,79,Male,Karratha,Pants,Levi's,44.7,483,Available,1,http://i.pinimg.com/400x/0f/78/cc/0f78cc704c860ce4d7593434c504dac8.jpg," Light blue, high-rise, skinny jeans with distressing at the knees and a raw hem."
Customer_7,79,Male,Karratha,Skirts,Shein,52.15,194,Available,2,http://i.pinimg.com/400x/c1/b7/09/c1b709346aa05657b1a9ac0f8384a1b6.jpg," A black denim midi skirt with a high waist, button-up front, and a tie腰带. It has a slim, A-line silhouette and is made from a medium-weight stretch denim. The skirt is perfect for a casual day out or a night on the town."
Customer_8,79,Male,Karratha,"Handbags, Wallets & Cases",Balenciaga,149.0,109,Out of Stock,3,http://i.pinimg.com/400x/59/f1/7d/59f17d5765fc5a4a73e3c7945b3d9f15.jpg, A black leather handbag with a green and red stripe down the middle. The bag has a gold chain handle and a gold clasp. The interior of the bag is lined with black leather.
Customer_9,79,Male,Karratha,Shoes,Fila,74.5,498,Available,1,http://i.pinimg.com/400x/58/7a/d5/587ad5b8a85131d4e051ab2e09062598.jpg, These are women's shoes. They are made of brown suede and have a cork heel. The shoes are decorated with silver studs. They are perfect for a summer day or a night out.
Customer_10,79,Male,Karratha,Shirts & Tops,American Eagle,37.25,140,Available,4,http://i.pinimg.com/400x/3d/84/d1/3d84d14ae084a200d7ff959abd4f44e8.jpg, A fitted scoop neck T-shirt with short sleeves in a white and black Breton stripe.
Customer_1,58,Male,Bundaberg,Shirts & Tops,Forever 21,35.2,393,Available,1,http://i.pinimg.com/400x/23/21/78/23217849ef1853607b13f69df9a7f4bd.jpg," A red t-shirt with a rabbit embroidery. The rabbit has brown and white fur, and there are pink and blue flowers embroidered around it. The t-shirt has a crew neck and short sleeves."
Customer_2,58,Male,Bundaberg,Shirts & Tops,Under Armour,32.0,407,Available,2,http://i.pinimg.com/400x/64/7f/8e/647f8e4950236024f5883ce7be16fb93.jpg, A fitted sleeveless top with a v-neckline and a ruffled hem. It is made of a lightweight gingham fabric and has a fitted silhouette. The top is perfect for a summer day or a night out. It can be dressed up or down and is a versatile piece that can be worn with a variety of bottoms.
Customer_3,58,Male,Bundaberg,Shoes,Under Armour,64.0,331,Out of Stock,5,http://i.pinimg.com/400x/1e/22/10/1e221069e094d7ab16bb731dde3844a5.jpg, These are women's light beige open-toe wedge sandals with an ankle strap and a jute-wrapped wedge heel. The sandals are made of canvas and have a rubber sole. They are perfect for summer and can be dressed up or down.
Customer_4,58,Male,Bundaberg,"Handbags, Wallets & Cases",Alexander McQueen,128.0,308,Available,2,http://i.pinimg.com/400x/2b/fe/fb/2bfefbe1ad2e58f72893cf107b46fe71.jpg, This is a bucket bag with a black ribbon. It is made of straw and has a round wooden handle. The bag is lined with black fabric. It is perfect for summer and can be used as a beach bag or a handbag.
Customer_5,58,Male,Bundaberg,Shoes,Puma,64.0,121,Available,4,http://i.pinimg.com/400x/f1/e2/48/f1e24889aa219ae8aaf4a25501b39dac.jpg, Black canvas wedge espadrille with lace up ankle ties and jute wedge heel.
Customer_6,58,Male,Bundaberg,Shoes,Crocs,64.0,393,Available,4,http://i.pinimg.com/400x/e9/59/bf/e959bfbc0ffebfb1af9af54c886101ec.jpg, A chunky white sneaker with black and neon green accents. The sneaker is made of a synthetic material and has a lace-up closure. It has a thick sole and a padded collar for added comfort. The sneaker is perfect for a casual day out or for running errands.
Customer_7,58,Male,Bundaberg,Shirts & Tops,Forever 21,35.2,339,Available,4,http://i.pinimg.com/400x/95/a7/97/95a7975ddfa4e7a534f3ef6587fbc452.jpg, White sleeveless crop top with a twist front detail. The top is made of a scuba-like material and has a fitted silhouette. It is perfect for a night out or a special occasion.
Customer_8,58,Male,Bundaberg,Shirts & Tops,Gap,32.0,149,Out of Stock,2,http://i.pinimg.com/400x/f0/5c/07/f05c07fdb5af4902be7cd39504821b3a.jpg," A fitted white scoop neck t-shirt, perfect for layering. This shirt is great for any occasion and can be dressed up or down. It is made of a soft and stretchy material that is comfortable to wear all day long."
Customer_9,58,Male,Bundaberg,Shirts & Tops,Zara,41.6,267,Available,4,http://i.pinimg.com/400x/b8/da/be/b8dabeb4a75856ca9d920fead193183f.jpg," &bull; A white, off-the-shoulder crop top
&bull; The top is made of a ribbed knit fabric
&bull; It has a raw hem
&bull; The model is wearing size small"
Customer_10,58,Male,Bundaberg,"Handbags, Wallets & Cases",Fendi,128.0,135,Available,5,http://i.pinimg.com/400x/08/25/8a/08258ad688bca0c5325cc2f6792d8005.jpg, This is a Dionysus bag by Gucci. It is a medium-sized bag with a structured shape. It is made of beige and brown GG Supreme canvas with a pink velvet bow on the front. The bag has a chain strap and a flap closure. The interior is lined with beige leather. The bag is in excellent condition.
Customer_1,26,Male,Bunbury,Shoes,ASICS,48.0,466,Available,1,http://i.pinimg.com/400x/70/d3/92/70d392390fa258ba9b5d6b83ea29857e.jpg, These are women's light pink suede leather mules with a 3.5 inch heel. They have a unique criss-cross strap design over the vamp and a lightly cushioned insole. The outsole is made of rubber for traction. These mules are perfect for a casual day out or a night on the town.
Customer_2,26,Male,Bunbury,Coats & Jackets,Columbia,76.8,237,Available,1,http://i.pinimg.com/400x/1b/87/2d/1b872de18b2980c92b184ac743b52a02.jpg," This is a women's blue military-style jacket. It has a stand-up collar, gold buttons, and two front pockets. The jacket is made of a wool-blend fabric and is lined with a soft, warm material. It is perfect for a cold winter day."
Customer_3,26,Male,Bunbury,Shirts & Tops,Nike,36.0,309,Out of Stock,2,http://i.pinimg.com/400x/d5/a4/7c/d5a47c365a35022ecdcdafbce0fca542.jpg, A white cropped t-shirt with a red ringer neckline and a black and white photo of a woman lounging on it. The model is wearing the shirt with red jeans.
Customer_4,26,Male,Bunbury,"Handbags, Wallets & Cases",Versace,96.0,322,Available,2,http://i.pinimg.com/400x/93/20/22/932022e73fd1ba3fb0272348194ebd7f.jpg, This is a black leather handbag with a unique cube design. It has a silver metal closure and a long thin strap for shoulder wear. The bag is made of high-quality leather and is perfect for a night out or a special occasion. It is also very functional and can hold all of your essentials.
Customer_5,26,Male,Bunbury,Pants,Dockers,28.8,442,Available,5,http://i.pinimg.com/400x/6d/37/ac/6d37ac13b458a7d7a8aade08c258d7ec.jpg, Light blue distressed flare jeans with a high rise and a button and zipper closure.
Customer_6,26,Male,Bunbury,Shoes,Nike,72.0,242,Available,3,http://i.pinimg.com/400x/d9/8a/ae/d98aae821de20e2f3db7f77056e1ab54.jpg, These are women's sandals with a thong toe. They have a 1.5-inch wedge heel and are made of synthetic materials. The sandals are beige and have a metallic gold accent on the toe strap. They are perfect for summer wear and can be dressed up or down.
Customer_7,26,Male,Bunbury,Pants,Calvin Klein,28.8,183,Available,5,http://i.pinimg.com/400x/e4/96/c0/e496c0fefb6a5b654f94cc37f709a52f.jpg," Light blue, low-rise, skinny jeans with a slight stretch. The jeans have a five-pocket design and a zip fly with a button closure."
Customer_8,26,Male,Bunbury,"Handbags, Wallets & Cases",Fendi,96.0,352,Available,2,http://i.pinimg.com/400x/3f/fa/a5/3ffaa5cbc0dfffab1101c17cd0b99899.jpg," This is a light pink leather tote bag with a structured silhouette. It features gold-tone hardware, a detachable shoulder strap, and a top handle. The interior is lined with pink fabric and has a zip pocket. The bag is perfect for everyday use or for special occasions."
